steps,time,reward,delta,converged
1,0.0,-0.12812500000000004,1.0,False
2,0.0,-0.13333333333333336,1.0,False
3,0.0,-0.13461538461538464,1.0,False
4,0.009999999999990905,-0.13600000000000004,1.0,False
5,0.0,-0.12307692307692314,1.0,False
6,0.0,-0.17499999999999996,1.0,False
7,0.0,-0.12432432432432436,1.0,False
8,0.009999999999990905,-0.13461538461538464,1.0,False
9,0.0,-0.13913043478260873,1.0,False
10,0.0,-0.11666666666666661,1.0,False
11,0.0,-0.12812500000000004,1.0,False
12,0.009999999999990905,-0.11011235955056163,1.0,False
13,0.009999999999990905,-0.11874999999999998,1.0,False
14,0.0,-0.11764705882352938,1.0,False
15,0.0,-0.15625,1.0,False
16,0.0,-0.12142857142857147,1.0,False
17,0.009999999999990905,-0.12093023255813956,1.0,False
18,0.0,-0.12647058823529417,1.0,False
19,0.0,-0.14090909090909093,1.0,False
20,0.009999999999990905,-0.12307692307692314,1.0,False
21,0.0,-0.12727272727272732,1.0,False
22,0.0,-0.2125,1.0,False
23,0.0,-0.11799999999999997,1.0,False
24,0.009999999999990905,-0.11153846153846139,1.0,False
25,0.009999999999990905,-0.10608108108108083,1.0,False
26,0.0,-0.11249999999999988,1.0,False
27,0.020000000000095497,-0.11914893617021276,1.0,False
28,0.0,-0.12307692307692314,1.0,False
29,0.0,-0.12142857142857147,1.0,False
30,0.009999999999990905,-0.12812500000000004,1.0,False
31,0.0,-0.13214285714285717,1.0,False
32,0.0,-0.12093023255813956,1.0,False
33,0.0,-0.13103448275862073,1.0,False
34,0.009999999999990905,-0.16000000000000003,1.0,False
35,0.0,-0.12000000000000001,1.0,False
36,0.0,-0.11475409836065566,1.0,False
37,0.009999999999990905,-0.19999999999999998,1.0,False
38,0.0,-0.12195121951219516,1.0,False
39,0.009999999999990905,-0.10957446808510621,1.0,False
40,0.0,-0.11184210526315776,1.0,False
41,0.0,-0.14285714285714288,1.0,False
42,0.009999999999990905,-0.10703124999999977,1.0,False
43,0.009999999999990905,-0.11428571428571419,1.0,False
44,0.0,-0.15625,1.0,False
45,0.0,-0.12432432432432436,1.0,False
46,0.01999999999998181,-0.10532544378698207,1.0,False
47,0.0,-0.16428571428571428,1.0,False
48,0.009999999999990905,-0.1059210526315787,1.0,False
49,0.0,-0.13461538461538464,1.0,False
50,0.009999999999990905,-0.12142857142857147,1.0,False
51,0.0,-0.11216216216216203,1.0,False
52,0.0,-0.13750000000000004,1.0,False
53,0.009999999999990905,-0.10825688073394475,1.0,False
54,0.0,-0.16428571428571428,1.0,False
55,0.010000000000104592,-0.08382352941176459,1.0,False
56,0.0,-0.11764705882352938,1.0,False
57,0.0,-0.18181818181818182,1.0,False
58,0.009999999999990905,-0.13333333333333336,1.0,False
59,0.0,-0.12647058823529417,1.0,False
60,0.009999999999990905,-0.10346153846153884,1.0,False
61,0.009999999999990905,-0.13103448275862073,1.0,False
62,0.0,-0.15294117647058827,1.0,False
63,0.0,-0.11525423728813551,1.0,False
64,0.009999999999990905,-0.11034482758620673,1.0,False
65,0.0,-0.11636363636363631,1.0,False
66,0.009999999999990905,-0.1104651162790696,1.0,False
67,0.0,-0.10947368421052613,1.0,False
68,0.009999999999990905,-0.11153846153846139,1.0,False
69,0.0,-0.12142857142857147,1.0,False
70,0.009999999999990905,-0.11184210526315776,1.0,False
71,0.0,-0.11956521739130435,1.0,False
72,0.009999999999990905,-0.12571428571428578,1.0,False
73,0.0,-0.11956521739130435,1.0,False
74,0.0,-0.11874999999999998,1.0,False
75,0.009999999999990905,-0.11666666666666661,1.0,False
76,0.0,-0.14285714285714288,1.0,False
77,0.009999999999990905,-0.11011235955056163,1.0,False
78,0.0,-0.14736842105263162,1.0,False
79,0.0,-0.12903225806451618,1.0,False
80,0.0,-0.12142857142857147,1.0,False
81,0.0,-0.13913043478260873,1.0,False
82,0.009999999999990905,-0.10999999999999982,1.0,False
83,0.0,-0.16000000000000003,1.0,False
84,0.0,-0.14285714285714288,1.0,False
85,0.010000000000104592,-0.11199999999999986,1.0,False
86,0.0,-0.12432432432432436,1.0,False
87,0.009999999999990905,-0.12045454545454547,1.0,False
88,0.0,-0.11451612903225797,1.0,False
89,0.009999999999990905,-0.10891089108910872,1.0,False
90,0.0,-0.18181818181818182,1.0,False
91,0.0,-0.11874999999999998,1.0,False
92,0.009999999999990905,-0.11022727272727256,1.0,False
93,0.0,-0.13103448275862073,1.0,False
94,0.01999999999998181,-0.10456852791878177,1.0,False
95,0.0,-0.15000000000000002,1.0,False
96,0.0,-0.12093023255813956,1.0,False
97,0.009999999999990905,-0.10624999999999976,1.0,False
98,0.009999999999990905,-0.1140624999999999,1.0,False
99,0.0,-0.11764705882352938,1.0,False
100,0.009999999999990905,-0.10703124999999977,1.0,False
101,0.009999999999990905,-0.10918367346938757,1.0,False
102,0.0,-0.14736842105263162,1.0,False
103,0.009999999999990905,-0.12195121951219516,1.0,False
104,0.0,-0.1140624999999999,1.0,False
105,0.0,-0.11111111111111095,1.0,False
106,0.009999999999990905,-0.12000000000000001,1.0,False
107,0.0,-0.12045454545454547,1.0,False
108,0.010000000000104592,-0.11384615384615374,1.0,False
109,0.0,-0.12432432432432436,1.0,False
110,0.0,-0.11578947368421046,1.0,False
111,0.009999999999990905,-0.11551724137931027,1.1,False
112,0.0,-0.11475409836065566,1.1,False
113,0.0,-0.2285714285714286,1.1,False
114,0.009999999999990905,-0.13214285714285717,1.1,False
115,0.0,-0.1090909090909089,1.1,False
116,0.009999999999990905,-0.10782608695652153,1.1,False
117,0.0,-0.17499999999999996,1.1,False
118,0.009999999999990905,-0.13214285714285717,1.1,False
119,0.0,-0.10865384615384596,1.1,False
120,0.009999999999990905,-0.10789473684210506,1.1,False
121,0.009999999999990905,-0.12571428571428578,1.1,False
122,0.0,-0.12903225806451618,1.1,False
123,0.009999999999990905,-0.11666666666666661,1.1,False
124,0.0,-0.12368421052631584,1.1,False
125,0.009999999999990905,-0.11285714285714274,1.1,False
126,0.0,-0.109782608695652,1.1,False
127,0.0,-0.12571428571428578,1.1,False
