steps,time,reward,delta,converged
1,0.0,-0.13750000000000004,0.9997579304557408,False
2,0.0,-0.16428571428571428,1.000635290816222,False
3,0.010000000000218279,-0.10849056603773564,1.000635290816222,False
4,0.0,-0.12571428571428578,1.000635290816222,False
5,0.010000000000218279,-0.11034482758620673,1.000635290816222,False
6,0.0,-0.25,1.000635290816222,False
7,0.009999999999308784,-0.11956521739130435,1.000635290816222,False
8,0.0,-0.12727272727272732,1.000635290816222,False
9,0.010000000000218279,-0.15000000000000002,1.000635290816222,False
10,0.010000000000218279,-0.10873786407766971,1.000635290816222,False
11,0.0,-0.11267605633802805,1.000635290816222,False
12,0.010000000000218279,-0.12045454545454547,1.000635290816222,False
13,0.0,-0.11764705882352938,1.000635290816222,False
14,0.0,-0.18181818181818182,1.000635290816222,False
15,0.0,-0.11914893617021276,1.000635290816222,False
16,0.010000000000218279,-0.14500000000000002,1.000635290816222,False
17,0.0,-0.13103448275862073,1.000635290816222,False
18,0.0,-0.18181818181818182,1.000635290816222,False
19,0.010000000000218279,-0.16923076923076924,1.000635290816222,False
20,0.0,-0.12727272727272732,1.000635290816222,False
21,0.0,-0.14500000000000002,1.000635290816222,False
22,0.0,-0.15294117647058827,1.000635290816222,False
23,0.0,-0.19,1.000635290816222,False
24,0.0,-0.13750000000000004,1.000635290816222,False
25,0.0,-0.13214285714285717,1.000635290816222,False
26,0.0,-0.13000000000000003,1.000635290816222,False
27,0.010000000000218279,-0.13214285714285717,1.000635290816222,False
28,0.0,-0.11914893617021276,1.000635290816222,False
29,0.0,-0.16428571428571428,1.000635290816222,False
30,0.0,-0.13103448275862073,1.000635290816222,False
31,0.0,-0.15000000000000002,1.000635290816222,False
32,0.0,-0.13913043478260873,1.000635290816222,False
33,0.0,-0.11124999999999985,1.000635290816222,False
34,0.010000000000218279,-0.12812500000000004,1.000635290816222,False
35,0.0,-0.12045454545454547,1.000635290816222,False
36,0.009999999999308784,-0.10782608695652153,1.000635290816222,False
37,0.010000000000218279,-0.13333333333333336,1.000635290816222,False
38,0.0,-0.14090909090909093,1.000635290816222,False
39,0.010000000000218279,-0.11232876712328754,1.000635290816222,False
40,0.0,-0.11698113207547164,1.0007090451611862,False
41,0.0,-0.12000000000000001,1.0007090451611862,False
42,0.009999999999308784,-0.11304347826086944,1.0007090451611862,False
43,0.0,-0.13750000000000004,1.0007090451611862,False
44,0.0,-0.12903225806451618,1.0007090451611862,False
45,0.0,-0.15294117647058827,1.0007090451611862,False
46,0.0,-0.12368421052631584,1.0007090451611862,False
47,0.010000000000218279,-0.12250000000000005,1.0007090451611862,False
48,0.0,-0.13000000000000003,1.0007090451611862,False
49,0.010000000000218279,-0.11071428571428556,1.0007090451611862,False
50,0.0,-0.12093023255813956,1.0007090451611862,False
51,0.0,-0.15294117647058827,1.0007090451611862,False
52,0.0,-0.11267605633802805,1.0007090451611862,False
53,0.010000000000218279,-0.12571428571428578,1.0007090451611862,False
54,0.0,-0.1160714285714285,1.0007090451611862,False
55,0.010000000000218279,-0.11636363636363631,1.0007090451611862,False
56,0.0,-0.11914893617021276,1.0007090451611862,False
57,0.009999999999308784,-0.11914893617021276,1.0007090451611862,False
58,0.0,-0.11636363636363631,1.0007090451611862,False
59,0.0,-0.12432432432432436,1.0007090451611862,False
60,0.0,-0.16923076923076924,1.0007090451611862,False
61,0.010000000000218279,-0.11730769230769227,1.0007090451611862,False
62,0.0,-0.11551724137931027,1.0007090451611862,False
63,0.0,-0.11285714285714274,1.0007090451611862,False
64,0.0,-0.16000000000000003,1.0007090451611862,False
65,0.0,-0.15625,1.0007090451611862,False
66,0.0,-0.11914893617021276,1.0007090451611862,False
67,0.0,-0.1160714285714285,1.0007090451611862,False
68,0.0,-0.19,1.0007090451611862,False
69,0.010000000000218279,-0.12500000000000006,1.0007090451611862,False
70,0.0,-0.12195121951219516,1.0007090451611862,False
71,0.010000000000218279,-0.12500000000000006,1.0007090451611862,False
72,0.0,-0.1160714285714285,1.0007090451611862,False
73,0.009999999999308784,-0.12500000000000006,1.0007090451611862,False
74,0.0,-0.12045454545454547,1.0007090451611862,False
75,0.010000000000218279,-0.11343283582089542,1.0007090451611862,False
76,0.0,-0.13214285714285717,1.0007090451611862,False
77,0.0,-0.10937499999999982,1.0007090451611862,False
78,0.010000000000218279,-0.15294117647058827,1.0007090451611862,False
79,0.010000000000218279,-0.1079646017699113,1.0007090451611862,False
80,0.0,-0.12368421052631584,1.0007090451611862,False
81,0.009999999999308784,-0.10687022900763336,1.0007090451611862,False
82,0.010000000000218279,-0.11799999999999997,1.0007090451611862,False
83,0.0,-0.13214285714285717,1.0007090451611862,False
84,0.010000000000218279,-0.1140624999999999,1.0007090451611862,False
85,0.010000000000218279,-0.11071428571428556,1.0007090451611862,False
86,0.0,-0.11323529411764695,1.0007090451611862,False
87,0.0,-0.13913043478260873,1.0007090451611862,False
88,0.0,-0.12250000000000005,1.0007090451611862,False
89,0.010000000000218279,-0.14736842105263162,1.0007090451611862,False
90,0.0,-0.11730769230769227,1.0007090451611862,False
91,0.0,-0.12571428571428578,1.0007090451611862,False
92,0.010000000000218279,-0.11249999999999988,1.0007090451611862,False
93,0.0,-0.11730769230769227,1.0007090451611862,False
94,0.0,-0.13600000000000004,1.0007090451611862,False
95,0.0,-0.12727272727272732,1.0007090451611862,False
96,0.0,-0.12368421052631584,1.0007090451611862,False
97,0.0,-0.12093023255813956,1.0007090451611862,False
98,0.0,-0.12903225806451618,1.0007090451611862,False
99,0.0,-0.11636363636363631,1.0007090451611862,False
100,0.0,-0.11475409836065566,1.0007090451611862,False
101,0.010000000000218279,-0.11799999999999997,1.0007090451611862,False
102,0.0,-0.14090909090909093,1.0007090451611862,False
103,0.0,-0.12903225806451618,1.0007090451611862,False
104,0.0,-0.12093023255813956,1.0007090451611862,False
105,0.0,-0.13214285714285717,1.0007090451611862,False
106,0.010000000000218279,-0.12093023255813956,1.0007090451611862,False
107,0.0,-0.13000000000000003,1.0007090451611862,False
108,0.010000000000218279,-0.11304347826086944,1.0007090451611862,False
109,0.010000000000218279,-0.10703124999999977,1.0007090451611862,False
110,0.009999999999308784,-0.11058823529411749,1.0007090451611862,False
111,0.0,-0.16428571428571428,1.0007090451611862,False
112,0.010000000000218279,-0.10918367346938757,1.0007090451611862,False
113,0.010000000000218279,-0.10703124999999977,1.0007090451611862,False
114,0.010000000000218279,-0.11267605633802805,1.0007090451611862,False
115,0.009999999999308784,-0.10918367346938757,1.0007090451611862,False
116,0.0,-0.17499999999999996,1.0007090451611862,False
117,0.010000000000218279,-0.11216216216216203,1.0007090451611862,False
118,0.0,-0.13103448275862073,1.0007090451611862,False
119,0.0,-0.14285714285714288,1.0007090451611862,False
120,0.0,-0.11956521739130435,1.0007090451611862,False
121,0.010000000000218279,-0.12647058823529417,1.0007090451611862,False
122,0.010000000000218279,-0.10947368421052613,1.0007090451611862,False
123,0.0,-0.12571428571428578,1.0007090451611862,False
124,0.0,-0.12903225806451618,1.0007090451611862,False
125,0.0,-0.12500000000000006,1.0007090451611862,False
126,0.010000000000218279,-0.10967741935483853,1.0007090451611862,False
127,0.0,-0.11499999999999992,1.0007090451611862,False
128,0.0,-0.11168831168831155,1.0007090451611862,False
129,0.010000000000218279,-0.15294117647058827,1.0007090451611862,False
130,0.0,-0.15000000000000002,1.0007090451611862,False
131,0.009999999999308784,-0.10456852791878177,1.0007090451611862,False
132,0.0,-0.15000000000000002,1.0007090451611862,False
133,0.010000000000218279,-0.10947368421052613,1.0007090451611862,False
134,0.0,-0.11764705882352938,1.0007090451611862,False
135,0.010000000000218279,-0.16923076923076924,1.0007090451611862,False
136,0.0,-0.10927835051546374,1.0007090451611862,False
137,0.0,-0.10957446808510621,1.0007090451611862,False
138,0.010000000000218279,-0.12307692307692314,1.0007090451611862,False
139,0.0,-0.11249999999999988,1.0007090451611862,False
140,0.0,-0.15000000000000002,1.0007090451611862,False
141,0.0,-0.11914893617021276,1.0007090451611862,False
142,0.0,-0.13103448275862073,1.0007090451611862,False
143,0.0,-0.12195121951219516,1.0007090451611862,False
144,0.010000000000218279,-0.11525423728813551,1.0007090451611862,False
145,0.0,-0.12142857142857147,1.0007090451611862,False
146,0.0,-0.14500000000000002,1.0007090451611862,False
147,0.0,-0.11384615384615374,1.0007090451611862,False
148,0.010000000000218279,-0.11267605633802805,1.0007090451611862,False
149,0.0,-0.1089999999999998,1.0007090451611862,False
150,0.010000000000218279,-0.10708661417322812,1.0007090451611862,False
151,0.0,-0.2125,1.0007090451611862,False
152,0.0,-0.13333333333333336,1.0007090451611862,False
153,0.010000000000218279,-0.10681818181818159,1.0007090451611862,False
154,0.0,-0.12000000000000001,1.0007090451611862,False
155,0.009999999999308784,-0.10535714285714266,1.0007090451611862,False
156,0.010000000000218279,-0.10873786407766971,1.0007090451611862,False
157,0.0,-0.11874999999999998,1.0007090451611862,False
158,0.0,-0.12727272727272732,1.0007090451611862,False
159,0.0,-0.14736842105263162,1.0007090451611862,False
160,0.010000000000218279,-0.12368421052631584,1.0007090451611862,False
161,0.010000000000218279,-0.10692307692307669,1.0007090451611862,False
162,0.0,-0.15625,1.0007090451611862,False
163,0.0,-0.16923076923076924,1.0007090451611862,False
164,0.0,-0.12307692307692314,1.0007090451611862,False
165,0.0,-0.15000000000000002,1.0007090451611862,False
166,0.010000000000218279,-0.13333333333333336,1.0007090451611862,False
167,0.0,-0.1140624999999999,1.0007090451611862,False
168,0.010000000000218279,-0.11475409836065566,1.0007090451611862,False
169,0.0,-0.12250000000000005,1.0007090451611862,False
170,0.0,-0.11232876712328754,1.0007090451611862,False
171,0.009999999999308784,-0.11153846153846139,1.0007090451611862,False
172,0.010000000000218279,-0.10957446808510621,1.0007090451611862,False
173,0.0,-0.11525423728813551,1.0007090451611862,False
174,0.0,-0.17499999999999996,1.0007090451611862,False
175,0.010000000000218279,-0.10957446808510621,1.0007090451611862,False
176,0.0,-0.12250000000000005,1.0007090451611862,False
177,0.0,-0.16000000000000003,1.0007090451611862,False
178,0.0,-0.11874999999999998,1.0007090451611862,False
179,0.010000000000218279,-0.11499999999999992,1.0007090451611862,False
180,0.0,-0.11764705882352938,1.0007090451611862,False
181,0.010000000000218279,-0.11011235955056163,1.0007090451611862,False
182,0.010000000000218279,-0.1140624999999999,1.0007090451611862,False
183,0.0,-0.11267605633802805,1.0007090451611862,False
184,0.0,-0.11956521739130435,1.0007090451611862,False
185,0.0,-0.12307692307692314,1.0007090451611862,False
186,0.0,-0.14736842105263162,1.0007090451611862,False
187,0.0,-0.14736842105263162,1.0007090451611862,False
188,0.010000000000218279,-0.1081081081081079,1.0007090451611862,False
189,0.0,-0.12903225806451618,1.0007090451611862,False
190,0.0,-0.12195121951219516,1.0007090451611862,False
